tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,month
656,35:16.3,46:12.6,361,Allen St & Hester St,40.71605866,-73.99190759,279,Peck Slip & Front St,40.707873,-74.00167,35262,Subscriber,1985,Jan-19
317,35:13.3,40:31.2,254,W 11 St & 6 Ave,40.73532427,-73.99800419,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,28517,Subscriber,1985,Jan-19
1158,35:15.7,54:34.0,505,6 Ave & W 33 St,40.74901271,-73.98848395,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,29022,Subscriber,1974,Jan-19
525,35:14.6,44:00.1,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,3377,Carroll St & Bond St,40.6786115,-73.99037292,18581,Subscriber,1983,Jan-19
296,35:18.2,40:15.0,223,W 13 St & 7 Ave,40.73781509,-73.99994661,358,Christopher St & Greenwich St,40.73291553,-74.00711384,34066,Subscriber,1963,Jan-19
736,35:17.3,47:34.0,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,3410,Dean St & Hoyt St,40.6864442,-73.98759104,18587,Subscriber,1992,Jan-19
1046,35:20.2,52:46.4,402,Broadway & E 22 St,40.7403432,-73.98955109,3684,W 12 St & W 4 St,40.73756121,-74.00398269,34170,Subscriber,1967,Jan-19
671,35:21.7,46:33.5,382,University Pl & E 14 St,40.73492695,-73.99200509,368,Carmine St & 6 Ave,40.73038599,-74.00214988,32072,Subscriber,1991,Jan-19
5800,35:22.2,12:02.9,454,E 51 St & 1 Ave,40.75455731,-73.96592976,454,E 51 St & 1 Ave,40.75455731,-73.96592976,31201,Subscriber,1965,Jan-19
1153,35:22.7,54:36.6,459,W 20 St & 11 Ave,40.746745,-74.007756,3435,Grand St & Elizabeth St,40.718822,-73.99596,30088,Subscriber,1962,Jan-19
151,35:26.9,37:58.2,472,E 32 St & Park Ave,40.7457121,-73.98194829,491,E 24 St & Park Ave S,40.74096374,-73.98602213,27757,Subscriber,1990,Jan-19
729,35:23.8,47:33.5,417,Barclay St & Church St,40.71291224,-74.01020234,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,27616,Subscriber,1980,Jan-19
1716,35:25.6,04:01.6,514,12 Ave & W 40 St,40.76087502,-74.00277668,2008,Little West St & 1 Pl,40.70569254,-74.01677685,16268,Customer,1969,Jan-19
585,35:34.7,45:20.7,312,Allen St & Stanton St,40.722055,-73.989111,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,31216,Subscriber,1984,Jan-19
1833,35:29.3,06:03.1,410,Suffolk St & Stanton St,40.72066442,-73.98517977,3422,Columbia St & Degraw St,40.6859296,-74.00242364,16615,Subscriber,1978,Jan-19
329,35:27.4,40:56.6,3158,W 63 St & Broadway,40.77163851,-73.98261428,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,25595,Subscriber,1973,Jan-19
677,35:29.8,46:47.1,394,E 9 St & Avenue C,40.72521311,-73.97768752,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,31229,Subscriber,1965,Jan-19
809,35:29.2,48:58.8,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,26882,Subscriber,1989,Jan-19
191,35:29.7,38:41.2,470,W 20 St & 8 Ave,40.74345335,-74.00004031,459,W 20 St & 11 Ave,40.746745,-74.007756,34408,Subscriber,1987,Jan-19
328,35:28.6,40:57.1,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3116,Huron St & Franklin St,40.73266,-73.95826,31611,Subscriber,1975,Jan-19
327,35:28.2,40:55.4,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3116,Huron St & Franklin St,40.73266,-73.95826,33610,Subscriber,1971,Jan-19
316,35:30.8,40:47.4,285,Broadway & E 14 St,40.73454567,-73.99074142,445,E 10 St & Avenue A,40.72740794,-73.98142006,34762,Subscriber,1988,Jan-19
500,35:32.6,43:53.5,387,Centre St & Chambers St,40.71273266,-74.0046073,3002,South End Ave & Liberty St,40.711512,-74.015756,27687,Subscriber,1992,Jan-19
654,35:34.2,46:28.6,456,E 53 St & Madison Ave,40.7597108,-73.97402311,468,Broadway & W 56 St,40.7652654,-73.98192338,35036,Subscriber,1981,Jan-19
455,35:35.6,43:11.5,168,W 18 St & 6 Ave,40.73971301,-73.99456405,3659,W 17 St & 9 Ave,40.74294892,-74.00413692,29796,Subscriber,1984,Jan-19
657,35:39.2,46:36.5,379,W 31 St & 7 Ave,40.749156,-73.9916,536,1 Ave & E 30 St,40.74144387,-73.97536082,15728,Subscriber,1964,Jan-19
163,35:45.1,38:28.2,3684,W 12 St & W 4 St,40.73756121,-74.00398269,368,Carmine St & 6 Ave,40.73038599,-74.00214988,25466,Subscriber,1989,Jan-19
899,35:43.7,50:43.4,426,West St & Chambers St,40.71754834,-74.01322069,459,W 20 St & 11 Ave,40.746745,-74.007756,30520,Customer,1990,Jan-19
97,35:41.3,37:18.6,462,W 22 St & 10 Ave,40.74691959,-74.00451887,459,W 20 St & 11 Ave,40.746745,-74.007756,32773,Subscriber,1986,Jan-19
885,35:43.1,50:28.6,408,Market St & Cherry St,40.71076228,-73.99400398,279,Peck Slip & Front St,40.707873,-74.00167,33334,Subscriber,1985,Jan-19
1204,35:41.7,55:46.1,508,W 46 St & 11 Ave,40.76341379,-73.99667444,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,32293,Customer,1969,Jan-19
557,35:45.4,45:03.0,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,15883,Subscriber,1994,Jan-19
269,35:50.3,40:20.1,127,Barrow St & Hudson St,40.73172428,-74.00674436,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,16979,Subscriber,1949,Jan-19
96,35:50.2,37:26.9,291,Madison St & Montgomery St,40.713126,-73.984844,502,Henry St & Grand St,40.714215,-73.981346,25889,Subscriber,1985,Jan-19
1874,35:49.8,07:03.9,3526,31 St & 23 Ave,40.7747878,-73.9125551,3619,Newtown Ave & 23 St,40.7713615,-73.9246145,34696,Subscriber,1990,Jan-19
1867,35:01.7,06:09.1,315,South St & Gouverneur Ln,40.70355377,-74.00670227,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,35227,Subscriber,1958,Jan-19
1774,35:53.1,05:27.6,3584,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,3085,Roebling St & N 4 St,40.71469,-73.95739,15288,Subscriber,1992,Jan-19
1406,35:54.5,59:21.4,531,Forsyth St & Broome St,40.71893904,-73.99266288,466,W 25 St & 6 Ave,40.74395411,-73.99144871,33767,Subscriber,1996,Jan-19
785,35:56.3,49:02.2,402,Broadway & E 22 St,40.7403432,-73.98955109,268,Howard St & Centre St,40.71910537,-73.99973337,33080,Subscriber,1981,Jan-19
1232,35:59.2,56:31.4,3435,Grand St & Elizabeth St,40.718822,-73.99596,393,E 5 St & Avenue C,40.72299208,-73.97995466,35325,Subscriber,1969,Jan-19
620,35:57.0,46:17.8,3589,Broadway & 12 St,40.7668,-73.9347774,3572,34 Ave & 38 St,40.756913,-73.921631,25884,Subscriber,1990,Jan-19
617,35:57.1,46:14.9,3589,Broadway & 12 St,40.7668,-73.9347774,3572,34 Ave & 38 St,40.756913,-73.921631,33258,Subscriber,1990,Jan-19
968,36:01.2,52:09.3,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,195,Liberty St & Broadway,40.70905623,-74.01043382,35366,Customer,1983,Jan-19
1019,36:02.0,53:01.5,3331,Riverside Dr & W 104 St,40.8013434,-73.97114574,3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,35276,Subscriber,1982,Jan-19
275,36:04.6,40:39.9,502,Henry St & Grand St,40.714215,-73.981346,350,Clinton St & Grand St,40.71559509,-73.9870295,30862,Subscriber,1964,Jan-19
962,36:01.4,52:03.9,3660,W 16 St & 8 Ave,40.74102151,-74.00138497,498,Broadway & W 32 St,40.74854862,-73.98808416,32909,Customer,1963,Jan-19
1015,36:05.7,53:01.5,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,28587,Subscriber,1985,Jan-19
521,36:05.7,44:47.3,3658,W 18 St & 9 Ave,40.74353373,-74.00367558,325,E 19 St & 3 Ave,40.73624527,-73.98473765,32276,Subscriber,1972,Jan-19
996,36:06.2,52:42.2,426,West St & Chambers St,40.71754834,-74.01322069,415,Pearl St & Hanover Square,40.7047177,-74.00926027,18572,Subscriber,1976,Jan-19
165636,36:07.2,36:43.5,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3292,5 Ave & E 93 St,40.7857851,-73.957481,17036,Customer,1991,Jan-19
863,36:12.7,50:36.6,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,459,W 20 St & 11 Ave,40.746745,-74.007756,17559,Subscriber,1978,Jan-19
716,36:15.0,48:11.7,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,3308,Kane St & Clinton St,40.6861758,-73.99645295,31633,Customer,1969,Jan-19
1621,36:17.8,03:19.1,410,Suffolk St & Stanton St,40.72066442,-73.98517977,435,W 21 St & 6 Ave,40.74173969,-73.99415556,15204,Subscriber,1987,Jan-19
604,36:19.9,46:24.5,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,2003,1 Ave & E 18 St,40.73381219,-73.98054421,30525,Subscriber,1993,Jan-19
609,36:22.2,46:31.5,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,2003,1 Ave & E 18 St,40.73381219,-73.98054421,30589,Subscriber,1993,Jan-19
742,36:22.4,48:44.5,223,W 13 St & 7 Ave,40.73781509,-73.99994661,3467,W Broadway & Spring Street,40.72494672,-74.00165856,31526,Subscriber,1973,Jan-19
470,36:18.8,44:09.1,254,W 11 St & 6 Ave,40.73532427,-73.99800419,446,W 24 St & 7 Ave,40.74487634,-73.99529885,26471,Subscriber,1976,Jan-19
601,36:29.0,46:30.7,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,2003,1 Ave & E 18 St,40.73381219,-73.98054421,18138,Subscriber,1993,Jan-19
402,36:25.1,43:08.1,361,Allen St & Hester St,40.71605866,-73.99190759,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,33803,Subscriber,1973,Jan-19
2035,36:25.8,10:21.4,530,11 Ave & W 59 St,40.77149671,-73.99046034,128,MacDougal St & Prince St,40.72710258,-74.00297088,14921,Subscriber,1978,Jan-19
258,36:21.9,40:40.5,254,W 11 St & 6 Ave,40.73532427,-73.99800419,285,Broadway & E 14 St,40.73454567,-73.99074142,17728,Subscriber,1967,Jan-19
1174,36:21.8,55:56.1,408,Market St & Cherry St,40.71076228,-73.99400398,301,E 2 St & Avenue B,40.72217444,-73.98368779,33198,Subscriber,1984,Jan-19
1240,36:21.5,57:02.1,342,Columbia St & Rivington St,40.71739973,-73.98016555,534,Water - Whitehall Plaza,40.70255065,-74.0127234,35230,Subscriber,1955,Jan-19
3763,36:24.7,39:08.1,3244,University Pl & E 8 St,40.73143724,-73.99490342,3641,Broadway & W 25 St,40.74286877,-73.98918629,31319,Subscriber,1972,Jan-19
3677,36:21.9,37:39.5,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3292,5 Ave & E 93 St,40.7857851,-73.957481,17470,Customer,1986,Jan-19
299,36:23.9,41:23.9,532,S 5 Pl & S 5 St,40.710451,-73.960876,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,34176,Subscriber,1959,Jan-19
587,36:23.6,46:11.1,146,Hudson St & Reade St,40.71625008,-74.0091059,358,Christopher St & Greenwich St,40.73291553,-74.00711384,16125,Subscriber,1995,Jan-19
461,36:24.7,44:06.2,355,Bayard St & Baxter St,40.71602118,-73.99974372,195,Liberty St & Broadway,40.70905623,-74.01043382,34231,Subscriber,1983,Jan-19
664,36:25.7,47:30.4,3145,E 84 St & Park Ave,40.77862688,-73.95772073,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,34944,Subscriber,1993,Jan-19
1245,36:27.5,57:13.4,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,18344,Customer,1969,Jan-19
1274,36:27.0,57:41.1,3366,West End Ave & W 107 St,40.8021174,-73.96818053,3158,W 63 St & Broadway,40.77163851,-73.98261428,28136,Subscriber,1972,Jan-19
352,36:28.7,42:21.5,3402,Court St & State St,40.6902375,-73.99203074,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,31269,Subscriber,1983,Jan-19
1188,36:36.4,56:24.8,127,Barrow St & Hudson St,40.73172428,-74.00674436,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,34246,Customer,1969,Jan-19
3675,36:34.4,37:49.9,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3292,5 Ave & E 93 St,40.7857851,-73.957481,35012,Customer,1987,Jan-19
1287,36:38.1,58:06.0,515,W 43 St & 10 Ave,40.76009437,-73.99461843,368,Carmine St & 6 Ave,40.73038599,-74.00214988,29904,Subscriber,1968,Jan-19
939,36:39.6,52:18.7,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,468,Broadway & W 56 St,40.7652654,-73.98192338,19123,Subscriber,1993,Jan-19
1018,36:41.4,53:40.3,462,W 22 St & 10 Ave,40.74691959,-74.00451887,513,W 56 St & 10 Ave,40.768254,-73.988639,24908,Subscriber,1957,Jan-19
395,36:41.4,43:17.1,249,Harrison St & Hudson St,40.71870987,-74.0090009,3435,Grand St & Elizabeth St,40.718822,-73.99596,15970,Subscriber,1986,Jan-19
300,36:52.6,41:53.6,262,Washington Park,40.6917823,-73.9737299,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,32895,Subscriber,1992,Jan-19
598,36:43.6,46:42.4,479,9 Ave & W 45 St,40.76019252,-73.9912551,3158,W 63 St & Broadway,40.77163851,-73.98261428,30461,Subscriber,1984,Jan-19
666,36:49.5,47:56.1,368,Carmine St & 6 Ave,40.73038599,-74.00214988,432,E 7 St & Avenue A,40.72621788,-73.98379855,19141,Subscriber,1992,Jan-19
881,36:43.4,51:25.0,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,515,W 43 St & 10 Ave,40.76009437,-73.99461843,28543,Subscriber,1960,Jan-19
663,36:44.9,47:48.1,368,Carmine St & 6 Ave,40.73038599,-74.00214988,432,E 7 St & Avenue A,40.72621788,-73.98379855,34021,Subscriber,1994,Jan-19
1764,36:44.3,06:09.2,478,11 Ave & W 41 St,40.76030096,-73.99884222,303,Mercer St & Spring St,40.72362738,-73.99949601,32317,Subscriber,1988,Jan-19
695,36:50.7,48:26.0,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,35065,Subscriber,1987,Jan-19
745,36:52.8,49:18.0,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,311,Norfolk St & Broome St,40.7172274,-73.98802084,34318,Subscriber,1985,Jan-19
600,36:48.2,46:48.6,3177,W 84 St & Broadway,40.7867947,-73.977112,3378,E 76 St & Park Ave,40.773763,-73.96222088,21525,Subscriber,1992,Jan-19
1951,36:45.9,09:17.4,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,28837,Customer,1982,Jan-19
1545,36:48.7,02:34.5,164,E 47 St & 2 Ave,40.75323098,-73.97032517,251,Mott St & Prince St,40.72317958,-73.99480012,30774,Customer,1969,Jan-19
318,36:50.8,42:09.1,3435,Grand St & Elizabeth St,40.718822,-73.99596,335,Washington Pl & Broadway,40.72903917,-73.99404649,27069,Subscriber,1983,Jan-19
906,36:49.5,51:55.6,532,S 5 Pl & S 5 St,40.710451,-73.960876,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,21946,Subscriber,1984,Jan-19
442,36:53.4,44:15.8,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,365,Fulton St & Grand Ave,40.68223166,-73.9614583,25887,Subscriber,1976,Jan-19
806,36:50.1,50:16.3,3378,E 76 St & Park Ave,40.773763,-73.96222088,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,27369,Subscriber,1986,Jan-19
666,36:53.4,47:59.4,487,E 20 St & FDR Drive,40.73314259,-73.97573881,505,6 Ave & W 33 St,40.74901271,-73.98848395,16502,Subscriber,1991,Jan-19
932,36:58.3,52:30.4,3697,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,468,Broadway & W 56 St,40.7652654,-73.98192338,15719,Subscriber,1969,Jan-19
819,36:54.3,50:34.3,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,520,W 52 St & 5 Ave,40.75992262,-73.97648516,35539,Subscriber,1988,Jan-19
716,36:54.0,48:51.0,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,20054,Subscriber,1994,Jan-19
293,36:56.0,41:49.5,487,E 20 St & FDR Drive,40.73314259,-73.97573881,394,E 9 St & Avenue C,40.72521311,-73.97768752,15136,Subscriber,1963,Jan-19
1111,36:57.1,55:29.1,531,Forsyth St & Broome St,40.71893904,-73.99266288,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,18834,Subscriber,1960,Jan-19
369,36:57.7,43:07.2,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,3162,W 78 St & Broadway,40.78339981,-73.98093133,32290,Subscriber,1983,Jan-19
1205,36:56.6,57:02.6,127,Barrow St & Hudson St,40.73172428,-74.00674436,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,35354,Customer,1969,Jan-19
1045,37:01.2,54:26.5,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3255,8 Ave & W 31 St,40.75058535,-73.99468482,32850,Subscriber,1984,Jan-19
376,37:03.8,43:20.6,478,11 Ave & W 41 St,40.76030096,-73.99884222,529,W 42 St & 8 Ave,40.7575699,-73.99098507,35267,Subscriber,1991,Jan-19
236,37:07.4,41:03.9,3371,4 Ave & 2 St,40.67461342,-73.98501143,3319,14 St & 5 Ave,40.666287,-73.98895053,34811,Subscriber,1982,Jan-19
1274,37:07.2,58:21.6,509,9 Ave & W 22 St,40.7454973,-74.00197139,251,Mott St & Prince St,40.72317958,-73.99480012,25658,Subscriber,1978,Jan-19
904,37:04.3,52:08.5,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,195,Liberty St & Broadway,40.70905623,-74.01043382,26716,Customer,1988,Jan-19
546,37:02.3,46:08.4,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,3158,W 63 St & Broadway,40.77163851,-73.98261428,17204,Subscriber,1962,Jan-19
1235,37:04.0,57:39.9,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,445,E 10 St & Avenue A,40.72740794,-73.98142006,34296,Subscriber,1989,Jan-19
1712,37:05.3,05:37.9,303,Mercer St & Spring St,40.72362738,-73.99949601,514,12 Ave & W 40 St,40.76087502,-74.00277668,25648,Subscriber,1980,Jan-19
322,37:03.9,42:26.9,248,Laight St & Hudson St,40.72185379,-74.00771779,3461,Murray St & Greenwich St,40.71485151,-74.01122332,33227,Subscriber,1980,Jan-19
354,37:06.5,43:01.5,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,3092,Berry St & N 8 St,40.7190095,-73.95852515,16288,Subscriber,1989,Jan-19
3051,37:14.9,28:06.7,3244,University Pl & E 8 St,40.73143724,-73.99490342,320,Leonard St & Church St,40.717571,-74.005549,16413,Customer,1969,Jan-19
257,37:07.9,41:25.1,532,S 5 Pl & S 5 St,40.710451,-73.960876,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,33525,Subscriber,1960,Jan-19
304,37:07.1,42:11.6,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656,35129,Subscriber,1983,Jan-19
1412,37:07.6,00:40.3,3366,West End Ave & W 107 St,40.8021174,-73.96818053,422,W 59 St & 10 Ave,40.770513,-73.988038,21576,Customer,1969,Jan-19
84,37:14.2,38:38.5,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,17376,Subscriber,1988,Jan-19
615,37:10.5,47:25.6,476,E 31 St & 3 Ave,40.74394314,-73.97966069,3711,E 13 St & Avenue A,40.72966729,-73.98067966,15753,Subscriber,1984,Jan-19
911,37:09.2,52:20.4,3331,Riverside Dr & W 104 St,40.8013434,-73.97114574,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,18206,Subscriber,1979,Jan-19
769,37:12.8,50:02.2,3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,3313,6 Ave & 12 St,40.6663181,-73.9854617,21041,Subscriber,1968,Jan-19
183,37:12.0,40:15.7,334,W 20 St & 7 Ave,40.74238787,-73.99726235,223,W 13 St & 7 Ave,40.73781509,-73.99994661,27445,Subscriber,1967,Jan-19
148,37:12.9,39:40.9,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,28625,Subscriber,1973,Jan-19
1273,37:13.7,58:27.0,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,32314,Subscriber,1958,Jan-19
1599,37:15.8,03:55.4,502,Henry St & Grand St,40.714215,-73.981346,3489,Gold St & Frankfort St,40.71069995,-74.00354147,31628,Subscriber,1967,Jan-19
746,37:15.2,49:41.4,435,W 21 St & 6 Ave,40.74173969,-73.99415556,477,W 41 St & 8 Ave,40.75640548,-73.9900262,29330,Subscriber,1986,Jan-19
2137,37:17.7,12:55.4,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,30090,Subscriber,1975,Jan-19
1349,37:16.3,59:45.4,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,3354,3 St & Prospect Park West,40.668132,-73.97363831,15000,Subscriber,1956,Jan-19
430,37:15.4,44:26.2,164,E 47 St & 2 Ave,40.75323098,-73.97032517,385,E 55 St & 2 Ave,40.75797322,-73.96603308,30009,Subscriber,1995,Jan-19
466,37:15.0,45:01.1,164,E 47 St & 2 Ave,40.75323098,-73.97032517,385,E 55 St & 2 Ave,40.75797322,-73.96603308,31155,Subscriber,1969,Jan-19
609,37:16.7,47:26.4,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,29755,Subscriber,1987,Jan-19
447,37:17.5,44:45.0,3659,W 17 St & 9 Ave,40.74294892,-74.00413692,442,W 27 St & 7 Ave,40.746647,-73.993915,27479,Subscriber,1968,Jan-19
1114,37:21.4,55:55.8,3145,E 84 St & Park Ave,40.77862688,-73.95772073,3680,E 43 St & 5 Ave,40.75412081,-73.98025185,27400,Subscriber,1995,Jan-19
185,37:20.2,40:25.7,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,495,W 47 St & 10 Ave,40.76269882,-73.99301222,29863,Subscriber,1991,Jan-19
474,37:24.9,45:19.8,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,440,E 45 St & 3 Ave,40.75255434,-73.97282625,32140,Subscriber,1987,Jan-19
345,37:22.5,43:07.8,478,11 Ave & W 41 St,40.76030096,-73.99884222,529,W 42 St & 8 Ave,40.7575699,-73.99098507,15335,Subscriber,1985,Jan-19
701,37:20.2,49:01.8,447,8 Ave & W 52 St,40.76370739,-73.9851615,72,W 52 St & 11 Ave,40.76727216,-73.99392888,31077,Subscriber,1956,Jan-19
190,37:25.5,40:36.1,3674,Jay St & York St,40.70140317,-73.9867267,144,Nassau St & Navy St,40.69839895,-73.98068914,34199,Subscriber,1985,Jan-19
601,37:27.2,47:29.2,3660,W 16 St & 8 Ave,40.74102151,-74.00138497,128,MacDougal St & Prince St,40.72710258,-74.00297088,18941,Subscriber,1987,Jan-19
566,37:33.1,46:59.8,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,34128,Subscriber,1967,Jan-19
336,37:30.1,43:06.2,401,Allen St & Rivington St,40.72019576,-73.98997825,504,1 Ave & E 16 St,40.73221853,-73.98165557,30122,Subscriber,1966,Jan-19
1504,37:30.8,02:35.1,164,E 47 St & 2 Ave,40.75323098,-73.97032517,251,Mott St & Prince St,40.72317958,-73.99480012,30296,Subscriber,1988,Jan-19
256,37:30.7,41:47.5,482,W 15 St & 7 Ave,40.73935542,-73.99931783,453,W 22 St & 8 Ave,40.74475148,-73.99915362,31233,Subscriber,1960,Jan-19
3046,37:31.3,28:18.2,3244,University Pl & E 8 St,40.73143724,-73.99490342,320,Leonard St & Church St,40.717571,-74.005549,16371,Customer,1969,Jan-19
656,37:32.6,48:29.0,467,Dean St & 4 Ave,40.68312489,-73.97895137,3319,14 St & 5 Ave,40.666287,-73.98895053,33668,Subscriber,1993,Jan-19
779,37:37.9,50:37.0,497,E 17 St & Broadway,40.73704984,-73.99009296,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,33758,Subscriber,1955,Jan-19
1302,37:36.0,59:18.3,513,W 56 St & 10 Ave,40.768254,-73.988639,405,Washington St & Gansevoort St,40.739323,-74.008119,33869,Subscriber,1983,Jan-19
785,37:36.5,50:42.3,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,34723,Subscriber,1958,Jan-19
189,37:39.2,40:48.3,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,29144,Subscriber,1984,Jan-19
355,37:47.4,43:43.1,168,W 18 St & 6 Ave,40.73971301,-73.99456405,462,W 22 St & 10 Ave,40.74691959,-74.00451887,30986,Subscriber,1987,Jan-19
1623,37:42.6,04:46.1,505,6 Ave & W 33 St,40.74901271,-73.98848395,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,26778,Subscriber,1992,Jan-19
86,37:42.7,39:09.7,502,Henry St & Grand St,40.714215,-73.981346,291,Madison St & Montgomery St,40.713126,-73.984844,25889,Subscriber,1985,Jan-19
818,37:42.9,51:21.4,3495,E 114 St & 1 Ave,40.7945663,-73.9362541,3296,E 93 St & 2 Ave,40.78245418,-73.94891962,19366,Subscriber,1967,Jan-19
474,38:00.5,45:54.9,3435,Grand St & Elizabeth St,40.718822,-73.99596,303,Mercer St & Spring St,40.72362738,-73.99949601,33989,Subscriber,1999,Jan-19
942,37:51.2,53:33.8,408,Market St & Cherry St,40.71076228,-73.99400398,309,Murray St & West St,40.7149787,-74.013012,28732,Subscriber,1984,Jan-19
1940,37:51.2,10:12.1,410,Suffolk St & Stanton St,40.72066442,-73.98517977,410,Suffolk St & Stanton St,40.72066442,-73.98517977,29813,Subscriber,1969,Jan-19
952,37:56.6,53:49.5,248,Laight St & Hudson St,40.72185379,-74.00771779,405,Washington St & Gansevoort St,40.739323,-74.008119,33853,Customer,1986,Jan-19
269,37:51.3,42:20.6,387,Centre St & Chambers St,40.71273266,-74.0046073,355,Bayard St & Baxter St,40.71602118,-73.99974372,26911,Subscriber,1996,Jan-19
361,37:52.0,43:53.6,536,1 Ave & E 30 St,40.74144387,-73.97536082,536,1 Ave & E 30 St,40.74144387,-73.97536082,33285,Subscriber,1994,Jan-19
410,37:56.7,44:46.9,267,Broadway & W 36 St,40.75097711,-73.98765428,448,W 37 St & 10 Ave,40.75660359,-73.9979009,35243,Subscriber,1986,Jan-19
1276,36:11.1,57:27.8,335,Washington Pl & Broadway,40.72903917,-73.99404649,392,Jay St & Tech Pl,40.695065,-73.987167,34275,Subscriber,1994,Jan-19
